"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan"
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic1","1000","00:21:5a:b0:dd:e2","osdc-mc1f05-3020-sw2.vmware.com","10.16.25.20","GigabitEthernet0/13","10.16.45.1-10.16.45.254 10.16.21.120-10.16.21.120 0.0.0.1-255.255.255.254 10.16.27.22-10.16.27.22 10.16.65.1-10.16.65.63 10.16.25.208-10.16.25.223 ","67 20 702 27 65 24 "
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic2","1000","00:21:5a:b0:4f:84","osdc-mc1f05-3020-sw1.vmware.com","10.16.25.19","GigabitEthernet0/5"," ",
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic3","1000","00:21:5a:b0:4f:85","osdc-mc1f05-3020-sw2.vmware.com","10.16.25.20","GigabitEthernet0/5"," ",
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic4","1000","00:1f:29:6c:22:08",,,,"10.19.69.40-10.19.69.47 10.19.143.80-10.19.143.95 10.19.142.81-10.19.142.81 ","4005 2979 2978 "
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic5","1000","00:1f:29:6c:22:09",,,,"10.19.69.40-10.19.69.47 10.19.142.81-10.19.142.81 10.19.143.80-10.19.143.95 ","4005 2978 2979 "
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic6","1000","00:1f:29:6c:22:0a","osdc-mcf07-3750-dmz1.vmware.com","10.16.79.5","GigabitEthernet2/0/7","10.16.79.128-10.16.79.191 10.16.79.42-10.16.79.42 ","793 791 "
"2011-11-21 03:08:06","osdc-stg-vmg1-5.vmware.com","vmnic7","1000","00:1f:29:6c:22:0b","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/22","10.16.79.128-10.16.79.191 10.16.79.42-10.16.79.42 ","793 791 "
"2011-11-21 03:08:06","osdc-vmg3-6.vmware.com","vmnic0","1000","00:1c:c4:45:cc:dc","osdc-mc1-f14-hp3020-sw3.vmware.","10.16.110.146","GigabitEthernet0/9","10.16.21.120-10.16.21.120 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 ","20 67 702 "
"2011-11-21 03:08:06","osdc-vmg3-6.vmware.com","vmnic1","1000","00:1c:c4:45:cc:e8","osdc-mc1-f14-hp3020-sw4.vmware.","10.16.110.147","GigabitEthernet0/9","10.16.21.120-10.16.21.120 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 ","20 67 702 "
"2011-11-21 03:08:06","osdc-vmg3-6.vmware.com","vmnic2","1000","00:1c:c4:17:c3:07","osdc-mc1-f14-hp3020-sw3.vmware.","10.16.110.146","GigabitEthernet0/1"," ",
"2011-11-21 03:08:06","osdc-vmg3-6.vmware.com","vmnic3","1000","00:1c:c4:17:c3:08","osdc-mc1-f14-hp3020-sw4.vmware.","10.16.110.147","GigabitEthernet0/1"," ",
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic0","1000","00:1e:0b:92:3f:80","osdc-mc1f05-3020-sw1.vmware.com","10.16.25.19","GigabitEthernet0/12","10.16.21.120-10.16.21.120 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 ","20 67 702 "
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic1","1000","00:1e:0b:92:3f:7e","osdc-mc1f05-3020-sw2.vmware.com","10.16.25.20","GigabitEthernet0/12","10.16.21.120-10.16.21.120 10.16.45.1-10.16.45.254 0.0.0.1-255.255.255.254 ","20 67 702 "
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic2","1000","00:1e:0b:92:0f:32","osdc-mc1f05-3020-sw1.vmware.com","10.16.25.19","GigabitEthernet0/4"," ",
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic3","1000","00:1e:0b:92:0f:33","osdc-mc1f05-3020-sw2.vmware.com","10.16.25.20","GigabitEthernet0/4"," ",
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic4","1000","00:1e:0b:92:81:b8",,,,"10.19.69.40-10.19.69.47 10.19.143.80-10.19.143.95 ","4005 2979 "
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic5","1000","00:1e:0b:92:81:b9",,,,"10.19.69.40-10.19.69.47 10.19.143.80-10.19.143.95 ","4005 2979 "
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic6","1000","00:1e:0b:92:81:ba","osdc-mcf07-3750-dmz1.vmware.com","10.16.79.5","GigabitEthernet2/0/6","10.16.79.42-10.16.79.42 10.16.79.128-10.16.79.191 ","791 793 "
"2011-11-21 03:08:06","osdc-vmg2-4.vmware.com","vmnic7","1000","00:1e:0b:92:81:bb","osdc-mcf07-3750-dmz2.vmware.com","10.16.79.6","GigabitEthernet1/0/14","10.16.79.42-10.16.79.42 10.16.79.128-10.16.79.191 ","791 793 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic0","1000","00:1e:0b:92:d8:1a","sc9-prod-3020-i01-sw2","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic1","1000","00:1e:0b:92:d8:18","rce02-sjc3.vmware.com(TBM143432","10.113.76.254","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic2","1000","00:1e:0b:91:bf:0e",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic3","1000","00:1e:0b:91:bf:0f","rce02-sjc3.vmware.com(TBM143432","10.113.76.254","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic4","1000","00:1e:0b:92:11:fc",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic5","1000","00:1e:0b:92:11:fd","rce02-sjc3.vmware.com(TBM143432","10.113.76.254","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic6","1000","00:1e:0b:92:11:fe","sc9-prod-3020-i01-sw2","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-1.vmware.com","vmnic7","1000","00:1e:0b:92:11:ff","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic0","1000","00:1e:0b:92:5f:18","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0","10.113.74.6-10.113.74.6 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic1","1000","00:1e:0b:92:5f:16","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic2","1000","00:1e:0b:92:ee:54",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic3","1000","00:1e:0b:92:ee:55","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic4","1000","00:1e:0b:92:e6:94",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic5","1000","00:1e:0b:92:e6:95","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic6","1000","00:1e:0b:92:e6:96","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0","10.113.74.6-10.113.74.6 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-2.vmware.com","vmnic7","1000","00:1e:0b:92:e6:97","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic0","1000","00:1e:0b:92:4f:f8","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic1","1000","00:1e:0b:92:4f:f6","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic2","1000","00:1e:0b:92:ee:52",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic3","1000","00:1e:0b:92:ee:53","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic4","1000","00:1e:0b:92:d1:e4",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic5","1000","00:1e:0b:92:d1:e5","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic6","1000","00:1e:0b:92:d1:e6","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-3.vmware.com","vmnic7","1000","00:1e:0b:92:d1:e7","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic0","1000","00:1e:0b:21:e9:06","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic1","1000","00:1e:0b:21:bc:20","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic2","1000","00:1e:0b:21:99:80",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic3","1000","00:1e:0b:21:99:81","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic4","1000","00:1f:29:6d:1e:0c",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic5","1000","00:1f:29:6d:1e:0d","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic6","1000","00:1f:29:6d:1e:0e","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-4.vmware.com","vmnic7","1000","00:1f:29:6d:1e:0f","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic0","1000","00:1c:c4:a6:96:8a","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic1","1000","00:1c:c4:a6:96:8c","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic2","1000","00:1c:c4:46:6d:5e",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic3","1000","00:1c:c4:46:6d:5f","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic4","1000","00:1e:0b:92:e6:6c",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic5","1000","00:1e:0b:92:e6:6d","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic6","1000","00:1e:0b:92:e6:6e","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-5.vmware.com","vmnic7","1000","00:1e:0b:92:e6:6f","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic0","1000","00:1e:0b:92:f9:d2","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic1","1000","00:1e:0b:92:f9:de","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic2","1000","00:1e:0b:92:b9:2c",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic3","1000","00:1e:0b:92:b9:2d","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic4","1000","00:1e:0b:92:17:6c",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic5","1000","00:1e:0b:92:17:6d","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic6","1000","00:1e:0b:92:17:6e","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-6.vmware.com","vmnic7","1000","00:1e:0b:92:17:6f","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic0","1000","00:1e:0b:92:2f:cc","sc9-prod-3020-i01-sw4.vmware.co","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic1","1000","00:1e:0b:92:0f:60","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic2","1000","00:1e:0b:92:fe:ce",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic3","1000","00:1e:0b:92:fe:cf","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic4","1000","00:1e:0b:92:27:f8",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic5","1000","00:1e:0b:92:27:f9","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic6","1000","00:1e:0b:92:27:fa","sc9-prod-3020-i01-sw3","10.113.76.9","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-7.vmware.com","vmnic7","1000","00:1e:0b:92:27:fb","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic0","1000","00:1e:0b:92:f8:74","sc9-prod-3020-i01-sw3","10.113.76.9","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic1","1000","00:1e:0b:92:f8:64","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic2","1000","00:1e:0b:91:af:ce",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic3","1000","00:1e:0b:91:af:cf","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic4","1000","00:1e:0b:92:e6:ac",,,," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic5","1000","00:1e:0b:92:e6:ad","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic6","1000","00:1e:0b:92:e6:ae","sc9-prod-3020-i01-sw3","10.113.76.9","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-ebiz1-8.vmware.com","vmnic7","1000","00:1e:0b:92:e6:af","rce01-sjc3.vmware.com(JAF1432AS","10.113.76.252","Ethernet8/14","10.113.0.1-10.113.127.254 ","0 "
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic0","1000","00:21:5a:b0:bd:de","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic1","1000","00:21:5a:b0:bd:e0","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic2","1000","00:21:5a:b0:4f:fc",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic3","1000","00:21:5a:b0:4f:fd",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic4","1000","00:21:5a:4f:a9:6c",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-7.vmware.com","vmnic5","1000","00:21:5a:4f:a9:6e",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic0","1000","00:22:64:0e:d7:e0","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic1","1000","00:22:64:0e:d7:e2","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic2","1000","00:21:5a:b1:d3:82",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic3","1000","00:21:5a:b1:d3:83",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic4","1000","00:21:5a:4f:a9:74",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-10.vmware.com","vmnic5","1000","00:21:5a:4f:a9:76",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic0","1000","00:21:5a:b0:ed:a0","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic1","1000","00:21:5a:b0:ed:a2","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic2","1000","00:21:5a:b0:5f:3e",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic3","1000","00:21:5a:b0:5f:3f",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic4","1000","00:21:5a:4f:a9:b8",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-1.vmware.com","vmnic5","1000","00:21:5a:4f:a9:ba",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic0","1000","f4:ce:46:be:34:dc","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic1","1000","f4:ce:46:be:34:ce","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic2","1000","f4:ce:46:be:f3:40",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic3","1000","f4:ce:46:be:f3:41",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic4","1000","00:21:5a:4f:a9:a0",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-2.vmware.com","vmnic5","1000","00:21:5a:4f:a9:a2",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic0","1000","00:22:64:0e:e7:20","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic1","1000","00:22:64:0e:e7:24","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic2","1000","00:21:5a:b0:1f:9c",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic3","1000","00:21:5a:b0:1f:9d",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic4","1000","00:21:5a:4f:a9:58",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-3.vmware.com","vmnic5","1000","00:21:5a:4f:a9:5a",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic0","1000","00:21:5a:b0:2e:bc","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic1","1000","00:21:5a:b0:2e:be","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic2","1000","00:21:5a:b0:2f:00",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic3","1000","00:21:5a:b0:2f:01",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic4","1000","00:21:5a:4f:b9:6c",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-4.vmware.com","vmnic5","1000","00:21:5a:4f:b9:6e",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic0","1000","00:21:5a:b0:2e:5a","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic1","1000","00:21:5a:b0:2e:5c","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic2","1000","00:21:5a:b0:2f:50",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic3","1000","00:21:5a:b0:2f:51",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic4","1000","00:21:5a:4f:99:d0",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-5.vmware.com","vmnic5","1000","00:21:5a:4f:99:d2",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic0","1000","00:21:5a:b0:f8:d0","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic1","1000","00:21:5a:b0:f8:d2","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic2","1000","00:21:5a:b0:99:84",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic3","1000","00:21:5a:b0:99:85",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic4","1000","00:21:5a:4f:a9:e0",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-6.vmware.com","vmnic5","1000","00:21:5a:4f:a9:e2",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic0","1000","00:21:5a:b0:bd:48","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic1","1000","00:21:5a:b0:bd:4c","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic2","1000","00:21:5a:b0:4f:b4",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic3","1000","00:21:5a:b0:4f:b5",,,,"10.113.60.1-10.113.60.254 ","3437 "
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic4","1000","00:21:5a:4f:a9:7c",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-11.vmware.com","vmnic5","1000","00:21:5a:4f:a9:7e",,,,"10.113.62.1-10.113.63.254 ","3438 "
"2011-11-21 03:10:55","sc9-prod-vmg1-12.vmware.com","vmnic0","1000","00:21:5a:b0:4e:a6","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-12.vmware.com","vmnic1","1000","00:21:5a:b0:4e:a8","Switch","0.0.0.0","FastEthernet0"," ",
"2011-11-21 03:10:55","sc9-prod-vmg1-12.vmware.com","vmnic2","1000","00:21:5a:b0:3f:e6",,,,"10.113.60.1-10.113.60.127 ","3437 "
